ID;азвание;усское название;ртикул;роизводитель;ренд;атегория;аличие;ена
2000045984;Наклонная, 60см, 1000 м3, периметральное всасывание, поверхность:закаленное стекло, сенсорное управление, белая;Вытяжки Weissgauff;ASSY 60 TC WH;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000045963;"Телевизор ЖК 65"" Samsung/ 65”, Ultra HD, Smart TV,Wi-Fi, Voice, PQI 1400, DVB-T2/C/S2, curved, Smart control";"Телевизор ЖК 65"" Samsung";UE65RU7300UX;Samsung;;Телевизоры;0;ет цены
2000010225;Морозильная камера Liebherr/ 85x55x61, объем 101 л;Морозильная камера Liebherr;G      1223-20 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054544;Холодильник Liebherr/ 85x55.4х62.3, однокамерный, 151л, без морозильной камеры, белый;Холодильник Liebherr;T 1710-22 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054545;85x50.1x62, 107/15 л, однокамерный, верхняя морозильная камера, серебристый;Холодильник Liebherr;Tsl 1414-22 088;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054547;Холодильник Liebherr/ 85x60x62.8см, 163л, без морозильной камеры, белый;Холодильник Liebherr;T 1810-22 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054548;85x50.1x62, однокамерный, объем 138л, черный;Минихолодильник Liebherr;Tb 1400-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054561;Холодильник Liebherr/ 185.2x60x63, объем камеры 390, морозильной камеры нет;Холодильник Liebherr;K 4220-25 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054562;185.2x60x63, объем камеры 390, морозильной камеры нет.BluPerformance Comfort, BioCool, ш. 60см, в. 185см, белый;Холодильник Liebherr;K 4330-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054580;Холодильник LIEBHERR/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.185x121x66, объем камер 562+126, No Frost, side by side;Холодильник LIEBHERR;SBSes 8483-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054581;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.185.2x121x66.5, объем холодильной камеры 519 л, объем морозильной камеры 126 л, винное отделение 153 л, No Frost, расположение морозильной камеры Side-by-Side;Холодильник Liebherr;SBSes 8496-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054582;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ.185.2x121x63, объем холодильной камеры 391 л, объем морозильной камеры 261 л, No Frost, расположение морозильной камеры Side-by-Side;Холодильник Liebherr;SBSes 8773-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054565;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! 165.5x60х66.5, 318 л, без морозильной камеры, серебристый;Холодильник Liebherr;KBef 3730-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054566;Холодильник Liebherr/ 185x60х66.5, 366 л, без морозильной камеры;Холодильник Liebherr;KBef 4330-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054567;Холодильник Liebherr/ РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! 185.x60х66.5, 367 л, без морозильной камеры, серебристый;Холодильник Liebherr;KBies 4370-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054568;185.2x60x63, объем камеры 390, морозильной камеры нет.BluPerformance Comfort, BioCool, ш. 60см, в. 185см,нержавеющая сталь;Холодильник Liebherr;Kef 4330-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054569;185.2x60x63, объем камеры 390, морозильной камеры нет.BluPerformance Premium, BioCool, ш. 60см, в. 185см,нержавеющая сталь;Холодильник Liebherr;Kef 4370-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000054570;Холодильник Liebherr/ 140.2x55x62.9, однодверный, объем камер 229+21, серебристый;Холодильник Liebherr;Ksl 2814-21 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000039765;Стиральная машина CANDY/ 85x60x47, загрузка фронтальная, стирка 6кг, сушка 4кг, до 1300 об/мин при отжиме, inverter, Smart Touch управление (NFC), MPS+, Пар, A/В, 16 программ, отсрочка 24 ч, Mix&Wash, быстрая стирка 14/30/44 мин, хлопок, шерсть, деликатная, детская одежда,  ежедневная за 59 мин, стирка + сушка 59 минут, ручная Шерсть/Шелк,  полоскание, Touch дисплей, белая;Стиральная машина CANDY;GVSW4364TWHC-07;Candy;;Бытовая техника и электроника;0;ет цены
2000029000;Газовая плита HANSA/ 85х60х60 см, ретро стиль, гриль, чугунные решетки, цвет: антрацит;Газовая плита HANSA;FCGA62109;Hansa;;Бытовая техника и электроника;0;ет цены
2000029001;Комбинированная плита HANSA/ 85х60х60 см, ретро стиль, 8 режимов нагрева, гриль, чугунные решетки, цвет: антрацит;Комбинированная плита HANSA;FCMA68109;Hansa;;Бытовая техника и электроника;0;ет цены
2000029002;Комбинированная плита HANSA/ 85х50х60 см, ретро стиль, 8 режимов нагрева, гриль, чугунные решетки, цвет: антрацит;Комбинированная плита HANSA;FCMA58109;Hansa;;Бытовая техника и электроника;0;ет цены
2000049579;наклонная, 75 х 59.6 х 38.6 см, 620 м3/ч, 64 дБ, сенсорное + дистанционное управление, белое стекло;Вытяжка CANDY;CDM656W-07;Candy;;Бытовая техника и электроника;0;ет цены
2000049580;наклонная, 75 х 59.6 х 38.6 см, 620 м3/ч, 64 дБ, сенсорное + дистанционное управление, черное стекло;Вытяжка CANDY;CDM656B-07;Candy;;Бытовая техника и электроника;0;ет цены
2000049581;наклонная,75 х 59.6 х 38.6 см, 620 м3/ч, 64 дБ, сенсорное+дистанционное управление, черный + серебро;Вытяжка CANDY;CDP620GBX-07;Candy;;Бытовая техника и электроника;0;ет цены
2000033618;84.5x59.6x59.8 см, 12 комплектов, 3 программы, расход 12л, электронное управление, t 50-65, A+, регулятор высоты верхней корзины, 1/2 загрузка, белая;Посудомоечные машины шириной 60 см Schaub Lorenz;SLG SW6300;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000032965;Вытяжка SMEG/ Cortina, вытяжка настенная декоративная, 90 см, белый / фурнитура состаренное серебро;Вытяжка SMEG;KC19BSE;SMEG;;Бытовая техника и электроника;0;ет цены
2000039070;"Телевизор ЖК 40'' Sony/ 40"", FULL HD, DVB-T2/C";Телевизор ЖК 40'' Sony;KDL40RE353BR;Sony;;Телевизоры;0;ет цены
2000038991;Узкая стиральная машина, 84.5x59.7x41.6 см, загрузка фронтальная, 6кг, до 1200 об/мин при отжиме, A++, дисплей, белая;Узкие стиральные машины Schaub Lorenz;SLW MC6133;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000038813;Узкая стиральная машина, 84.5x59.7x41.6 см, загрузка фронтальная, 6кг, до 1000 об/мин при отжиме, A++, дисплей, белая;Узкие стиральные машины Schaub Lorenz;SLW MC6132;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000041119;Посудомоечные машины ELECTROLUX/ 85x45x62, 9 комплектов, 5 программ, A+, таймер отсрочки старта 3 часа, 49 дБ, белый;Посудомоечные машины ELECTROLUX;ESF9422LOW;Electrolux;;Бытовая техника и электроника;0;ет цены
2000041160;Электрические плиты Hansa/  85х50х60, стеклокерамика, электрическая, гриль, конвекция, таймер, телескопические направляющие, нержавеющая сталь;Электрические плиты Hansa;FCCX58277;Hansa;;Бытовая техника и электроника;0;ет цены
2000039424;Вытяжки Korting/ Наклонная, 60см, электронное сенсорное управление Touch, 3 режима, 450 м3/ч., таймер, алюминиевый жировой фильтр, лампы освещения LED, ур.шума 50 дб, черное стекло;Вытяжки Korting;KHC 65070 GN;Körting;;Бытовая техника и электроника;0;ет цены
2000032306;Газовые плиты Hansa/ 85х50х60, ретро, газовая, электрический гриль, электроподжиг варочной поверхности в ручке, слоновая кость;Газовые плиты Hansa;FCGY52109;Hansa;;Бытовая техника и электроника;0;ет цены
2000041209;Сушильный барабан ELECTROLUX/ 85х60х60, 9 кг, B, тепловой насос, дисплей, белый;Сушильный барабан ELECTROLUX;EW8HR259ST;Electrolux;;Бытовая техника и электроника;0;ет цены
2000049452;ВЫТЯЖКА MAUNFELD LEE PUSH 39 BLACK/ островная, ширина 380 мм, кнопочное управление, 3 скорости, 1000 м3/ч, 52 дБ, светодиодное LED освещение, черный цвет;ВЫТЯЖКА MAUNFELD LEE PUSH 39 BLACK;LEE PUSH 39 BLACK;Maunfeld;;Бытовая техника и электроника;0;ет цены
2000040878;Электрическая плита ELECTROLUX/ 85х50х60, стеклокерамика, электрическая с паром, гриль, таймер, 11 режимов, нерж. сталь;Электрическая плита ELECTROLUX;EKC954907X;Electrolux;;Бытовая техника и электроника;0;ет цены
1000594782;Smart TV 4K Mediaplayer Dune HD Pro 4K II: UltraHD/60 Hz/3D/HDR10+, CPU Realtek 1619, RAM 4 Gb, Flash 32 Gb, 1xUSB2.0, 2xUSB3.0, Ext  SATA, Micro SD, LAN 1000Mb/s, WiFi 802.1ac, BT 4.2, HDMI 2.0a, S/PDIF, A/V Out, HDMI In, Remote Control, Android 9;Плеер;Dune HD Max 4K II;Dune HD;;Медиаплееры;0;ет цены
1000594783;Smart TV 4K Mediaplayer Dune HD Pro 4K II: UltraHD/60 Hz/3D/HDR10+, CPU Realtek 1619, RAM 4 Gb, Flash 32 Gb, 1xUSB2.0, 2xUSB3.0, Ext  SATA, Micro SD, LAN 1000Mb/s, WiFi 802.1ac, BT 4.2, HDMI 2.0a, S/PDIF, A/V Out, HDMI In, Remote Control, Android 9;Плеер;Dune HD Ultra 4K II;Dune HD;;Медиаплееры;0;ет цены
2000047477;NatureCool, Serie | 6, Габариты 200x60x63, Общий пол. объем: 351 (х:257, м:94), Белый, Цифровой LED дисплей, Внешние металлические ручки, Двойное TwinLED освещение, VarioXL, Отделение для молочных продуктов, Подвесной ящик на полке, Подвесной ящик на дверце, Подвесная полка на 5 бутылок, Хромовые аппликации, Зона свежести VitaFresh, Поддон для ягод, Класс энергоэффективности A++, Уровень шума 35 дБ;Холодильники с нижней морозильной камерой BOSCH;KGE39AW32R;Bosch;;Бытовая техника и электроника;0;ет цены
2000026797;Электрические плиты Hansa/ 85х50х60, стеклокерамика, электрическая, конвекция, электронный программатор, гриль, вертел, нержавеющая сталь;Электрические плиты Hansa;FCCX59129;Hansa;;Бытовая техника и электроника;0;ет цены
2000026798;Электрические плиты Hansa/ 85х50х60, стеклокерамика, электрическая, конвекция, сенсорный программатор, гриль, нержавеющая сталь;Электрические плиты Hansa;FCCX58225;Hansa;;Бытовая техника и электроника;0;ет цены
2000026799;Электрические плиты Hansa/ 85х50х60, стеклокерамика, электрическая, конвекция, сенсорный программатор, гриль, белая;Электрические плиты Hansa;FCCW58245;Hansa;;Бытовая техника и электроника;0;ет цены
2000041483;Стиральная машина CANDY/ Узкая стиральная машина, 85x60x44, GrandO Vita Smart Touch, 18 программ, загрузка фронтальная, 8кг, до 1200 об/мин при отжиме, цифровой дисплей, функция пара, белая;Стиральная машина CANDY;GVS44 128TC3-07;Candy;;Бытовая техника и электроника;0;ет цены
2000048421;"Отдельностоящая посудомоечная машина 45см., Serie 2, SilencePlus; цвет: Белый; Класс B-A-A; уровень шума 48 дБ; 5 прогр.: Интенсивная 70°, Эко 50°, 1-часовая 65°, Быстрая 45°, Предварительное ополаскивание; 1 спец.ф-ция: 1/2 загрузка; 5 уровней подачи воды; 9 компл.посуды; быстрая гигиеничная сушка благодаря Теплообменнику (без температурного шока); ионообменник; система защиты от протечек: Single Water Protection; защита от детей (тип блокировки): мех.; автоматика 3in1; AquaSensor; датчик загру";Посудомоечная машина BOSCH;SPS25DW04R;Bosch;;Бытовая техника и электроника;0;ет цены
2000048422;"Отдельностоящая посудомоечная машина 45см., Serie 2, SilencePlus; цвет: Белый; Класс B-A-A; уровень шума 48 дБ; 5 прогр.: Интенсивная 70°, Эко 50°, 1-часовая 65°, Быстрая 45°, Предварительное ополаскивание; 1 спец.ф-ция: 1/2 загрузка; 5 уровней подачи воды; 9 компл.посуды; быстрая гигиеничная сушка благодаря Теплообменнику (без температурного шока); ионообменник; система защиты от протечек: Single Water Protection; защита от детей (тип блокировки): мех.; автоматика 3in1; AquaSensor; датчик загру";Посудомоечная машина BOSCH;SPS25FW03R;Bosch;;Бытовая техника и электроника;0;ет цены
2000049883;"Телевизор ЖК 82"" Samsung/ 82”, Ultra HD, Smart TV,Wi-Fi, Voice,  PQI 2100, DVB-T2/C/S2, Smart control, 20Вт, HDR, 3HDMI, SLATE BLACK/BLACK";"Телевизор ЖК 82"" Samsung";UE82TU8000UXRU;Samsung;;Телевизоры;0;ет цены
2000041515;"Мобильная стойка ONKRON на 1 ТВ/ 42-80"" от 200х200 до 700х400, макс нагр 45.5кг, высота 950-1600мм, регулировка полки по высоте, кабель канал внутри столбов, черная";Мобильная стойка ONKRON на 1 ТВ;TS2771 BLACK;ONKRON;;Кронштейны;0;ет цены
2000041516;"Мобильная стойка ONKRON на 1 ТВ/ 32-65"" от 200х200 до 400х600 наклон 0º поворот 0º макс нагр 45,5кг Высота 1200-1500мм, кабель-канал, регулировка полки по высоте, колесики с блокировкой, черная";Мобильная стойка ONKRON на 1 ТВ;TS1551 BLACK;ONKRON;;Кронштейны;0;ет цены
2000041517;"Кронштейн ONKRON/ 32-60"" макс 400*400, наклон -5°/+8° поворот ±140° Макс нагрузка 45,5кг, от стены 49-491мм, черный";Кронштейн ONKRON;M15 BLACK;ONKRON;;Кронштейны;0;ет цены
2000041541;РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! Каминная, 90 см, нерж.сталь, 720 м3/ч;Вытяжка BOSCH;DWB97FM50;Bosch;;Бытовая техника и электроника;0;ет цены
2000048626;595 х 615 х 845 мм., 8 кг, конденсационная система сушки, электронное управление, внутренняя подсветка, кабель 1.5 м., прозрачная дверца, блокировка от детей, 69 дБ, угол открытия 180, белый цвет;Сушильная машина Weissgauff;WD 6148 D;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000042446;Холодильник Sharp/ Холодильник. 187x86.5x74 см. 422 + 178 л, No Frost. A++ Серебристый.;Холодильник Sharp;SJXG60PMSL;Sharp;;Бытовая техника и электроника;0;ет цены
1000603537;Номенклатура тест 18.03.2023;Номенклатура тест 18.03.2023;123YY;Sony;;Телевизоры;0;ет цены
2000024484;Газовые плиты Hansa/ 85х50х60, газовая, белая;Газовые плиты Hansa;FCGW51041;Hansa;;Бытовая техника и электроника;0;ет цены
2000052689;185x60x65,5, объем камер 220+101, No Frost, морозильная камера нижняя,цвет красный, пр-во Германия;Холодильник Liebherr;CNfr 4335-20 001;Liebherr;;Бытовая техника и электроника;0;ет цены
2000053550;Стиральная машина Samsung/ фронтальная загрузка, 60 см, 6.5 кг, 1000 об./мин., белый;Стиральная машина Samsung;WW65J30G0LWDLP;Samsung;;Бытовая техника и электроника;0;ет цены
2000053635;Холодильник Hansa/ Однодверный холодильник FM1337.3BAA. Общий объем брутто/нетто - 108л/106л. Объем холодильной/морозильной камер - 93л/13л. Климатический класс ST. Энергетический класс А++. Мощность замораживания - 2кг/сутки. Уровень шума 41дБ. Материал полок - закаленное стекло + металлическая окантовка. Хранение при отключении питания - 11 часов. Стеклянные полки - 2. Лоток для яиц. Механическое управление. Регулируемый термостат (0- 7). Хладагент R600a. Ящик для овощей. Габариты (ВхШхГ) 86х5;Холодильник Hansa;FM1337.3BAA;Hansa;;Бытовая техника и электроника;0;ет цены
2000053636;Холодильник Hansa/ Однодверный холодильник FM1337.3HAA. Общий объем брутто/нетто - 108л/106л. Объем холодильной/морозильной камер - 93л/13л. Климатический класс ST. Энергетический класс А++. Мощность замораживания - 2кг/сутки. Уровень шума 41дБ. Материал полок - закаленное стекло + металлическая окантовка. Хранение при отключении питания - 11 часов. Стеклянные полки - 2. Лоток для яиц. Механическое управление. Регулируемый термостат (0- 7). Хладагент R600a. Ящик для овощей. Габариты (ВхШхГ) 86х5;Холодильник Hansa;FM1337.3HAA;Hansa;;Бытовая техника и электроника;0;ет цены
2000053637;Холодильник Hansa/ Однодверный холодильник FM1337.3JAA. Общий объем брутто/нетто - 108л/106л. Объем холодильной/морозильной камер - 93л/13л. Климатический класс ST. Энергетический класс А++. Мощность замораживания - 2кг/сутки. Уровень шума 41дБ. Материал полок - закаленное стекло + металлическая окантовка. Хранение при отключении питания - 11 часов. Стеклянные полки - 2. Лоток для яиц. Механическое управление. Регулируемый термостат (0- 7). Хладагент R600a. Ящик для овощей. Габариты (ВхШхГ) 86х5;Холодильник Hansa;FM1337.3JAA;Hansa;;Бытовая техника и электроника;0;ет цены
2000053638;Холодильник Hansa/ Однодверный холодильник FM1337.3PAA. Общий объем брутто/нетто - 108л/106л. Объем холодильной/морозильной камер - 93л/13л. Климатический класс ST. Энергетический класс А++. Мощность замораживания - 2кг/сутки. Уровень шума 41дБ. Материал полок - закаленное стекло + металлическая окантовка. Хранение при отключении питания - 11 часов. Стеклянные полки - 2. Лоток для яиц. Механическое управление. Регулируемый термостат (0- 7). Хладагент R600a. Ящик для овощей. Габариты (ВхШхГ) 86х5;Холодильник Hansa;FM1337.3PAA;Hansa;;Бытовая техника и электроника;0;ет цены
2000001240;Стиральная машина INDESIT/ Узкая стиральная машина, 85x60x45, загрузка фронтальная, 5кг, до 1000 об/мин при отжиме;Стиральная машина INDESIT;IWSB 5105 (CIS);Indesit;;Бытовая техника и электроника;0;ет цены
2000001242;Стиральная машина INDESIT/ Узкая стиральная машина, 85x60x45, загрузка фронтальная, 6кг, до 1000 об/мин при отжиме;Стиральная машина INDESIT;IWSC 6105 (CIS);Indesit;;Бытовая техника и электроника;0;ет цены
2000047306;Стиральная машина INDESIT/ Стиральная машина, INDESIT BWSB 61051;Стиральная машина INDESIT;BWSB 61051;Indesit;;Бытовая техника и электроника;0;ет цены
2000053639;Холодильник Hansa/ Однодверный холодильник FM1337.3RAA. Общий объем брутто/нетто - 108л/106л. Объем холодильной/морозильной камер - 93л/13л. Климатический класс ST. Энергетический класс А++. Мощность замораживания - 2кг/сутки. Уровень шума 41дБ. Материал полок - закаленное стекло + металлическая окантовка. Хранение при отключении питания - 11 часов. Стеклянные полки - 2. Лоток для яиц. Механическое управление. Регулируемый термостат (0- 7). Хладагент R600a. Ящик для овощей. Габариты (ВхШхГ) 86х5;Холодильник Hansa;FM1337.3RAA;Hansa;;Бытовая техника и электроника;0;ет цены
2000053984;Вытяжки ELICA/ Декоративный дизайн, наклонная, 90 см, сенсорное управление, 1200 куб. м. , Back Aspiration, нержавеющая сталь;Вытяжки ELICA;STRIPE IX/A/90/LX-PRF0100993C;Elica;;Бытовая техника и электроника;0;ет цены
2000039939;EOL;Холодильник BOSCH;KGN49SB3AR;Bosch;;Бытовая техника и электроника;0;ет цены
2000045050;Сушильная машина ELECTROLUX/ 85х60х66.2, 8 кг, B, тепловой насос, дисплей, белый;Сушильная машина ELECTROLUX;EW8HR258B;Electrolux;;Бытовая техника и электроника;0;ет цены
2000039940;EOL;Холодильник BOSCH;KGN49SQ3AR;Bosch;;Бытовая техника и электроника;0;ет цены
2000043689;"Телевизор ЖК 43'' Samsung/ 43"", Full HD, PQI 300, DVB-T2/C, black";Телевизор ЖК 43'' Samsung;UE43N5000AUX;Samsung;;Телевизоры;0;ет цены
2000043690;"Телевизор ЖК 43'' Samsung/ 43"", Full HD, PQI 500, Smart TV, DVB-T2/C, black";Телевизор ЖК 43'' Samsung;UE43N5500AUX;Samsung;;Телевизоры;0;ет цены
2000048665;узкая стиральная машина, 595 × 470 × 850 мм, глубина 47 см, 6 кг, 1200 оборотов в минуту, быстрая стирка 15/45 минут, режим для детских вещей, универсальный двигатель, класс энергоэффективности А+++, таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режим;Стиральные машины Weissgauff;WM 4826 D Chrome;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000048666;узкая стиральная машина,, 595 × 495 × 850 мм, стирка+пар, 7 кг, 1400 оборотов в минуту, быстрая стирка 15 минут, режим для детских вещей, класс энергоэффективности А+++, таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режим;Стиральные машины Weissgauff;WM 4947 DC Inverter Steam;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000048667;595 × 565 × 850 мм, стирка + пар, 9 кг, Режим очистки барабана, быстрая стирка 15 мин., таймер отложенного старта, 1400 оборотов в минуту, класс энергоэффективности А, функция дозагрузки белья, тихий режим, белая;Стиральные машины Weissgauff;WM 5649 DC Inverter Steam;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000048668;400 × 610 × 875 мм, вертикальная загрузка, быстрая стирка 15/45 мин., 6.5 кг, 1200 об./мин., режим для детских вещей, универсальный двигатель, таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режмим;Стиральные машины Weissgauff;WM 40265 T;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000048670;"595 × 495 × 850 мм, узкая стиральная машина, стирка + пар, быстрая стирка 15 мин.,7 кг, 1400 об./мин., режим для детских вещей, функция ""моя программа"", таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режим";Стиральные машины Weissgauff;WMD 4748 DC Inverter Steam;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000048671;595 × 565 × 850 мм, стирка + сушка + пар, стирка + сушка за 1 час, 10 кг при стирке, 7 кг при сушке, 1500 об./мин., режим для детских вещей, функция моя программа, таймер отложенного старта, функция дозагрузки белья, блокировка от детей, тихий режим;Стиральные машины Weissgauff;WMD 6150 DC Inverter Steam;Weissgauff;;Бытовая техника и электроника;0;ет цены
2000039919;Узкая стиральная машина, 84.5x59.7x36.2 см, загрузка фронтальная, 4кг, до 800 об/мин при отжиме, A+, 15 программ, белая;Узкие стиральные машины Schaub Lorenz;SLW MC5531;Schaub Lorenz;;Бытовая техника и электроника;0;ет цены
2000043477;ВЫТЯЖКА MAUNFELD MPA 50 КОРИЧНЕВЫЙ/ • Тип: настенная• Цвет: коричневый• Управление: ползунковое• Ширина, мм: 500• Полная потребляемая мощность, Вт: 140• Количество скоростей: 3• Максимальная производительность, м3/ч: 420• Диаметр воздуховода, мм: 120• Площадь кухни: до 12 м2• Уровень шума, Дб: 48• Освещение, Вт: галоген 1х28• Особенность: высота корпуса вытяжки 8.7см.• В комплекте: переходник с антивозвратным клапаном, инструкция на русском языке• В опции: угольный фильтр  CF102С - 1шт.;ВЫТЯЖКА MAUNFELD MPA 50 КОРИЧНЕВЫЙ;MPA 50 BROWN;Maunfeld;;Бытовая техника и электроника;0;ет цены
2000043479;ВЫТЯЖКА MAUNFELD MPA 50 ЧЕРНЫЙ/ • Тип: настенная• Цвет: черный• Управление: ползунковое• Ширина, мм: 500• Полная потребляемая мощность, Вт: 140• Количество скоростей: 3• Максимальная производительность, м3/ч: 420• Диаметр воздуховода, мм: 120• Площадь кухни: до 12 м2• Уровень шума, Дб: 48• Освещение, Вт: галоген 1х28• Особенность: высота корпуса вытяжки 8.7см.• В комплекте: переходник с антивозвратным клапаном, инструкция на русском языке• В опции: угольный фильтр  CF102С - 1шт.;ВЫТЯЖКА MAUNFELD MPA 50 ЧЕРНЫЙ;MPA 50 BLACK;Maunfeld;;Бытовая техника и электроника;0;ет цены
2000047072;9 кг, 1400 об/мин, AquaStop, Класс энергоэффективности A-30%, EcoSilence Drive. Программы: Пуховики, Шерсть, Рубашки, Спортивная, Смешанное белье, Детская одежда, Супер быстрая 15/30, Шерсть, Хлопок, Хлопок Eco, Джинсы, Деликатные ткани/Шелк, Очистка барабана, Полоскание Отжим/Слив. Барабан VarioDrum, Большой сенсорный LED-дисплей, Сенсорная панель DirectSelect, ActiveWater Plus, Отложенный старт, Удаление пятен, VarioPerfect, AntiVibration, Функция дозагрузки, Контроль пенообразования, Блокиров;Стиральная машина BOSCH;WAT28461OE;Bosch;;Бытовая техника и электроника;0;ет цены
2000027037;Холодильник Sharp/ Холодильник;Холодильник Sharp;SJF95STBE;Sharp;;Бытовая техника и электроника;0;ет цены
2000027038;Холодильник Sharp/ Холодильник;Холодильник Sharp;SJF95STSL;Sharp;;Бытовая техника и электроника;0;ет цены
2000038783;Вытяжка HANSA/ Подвесная, 50 см, 179 м3, белая;Вытяжка HANSA;OSC5111WH;Hansa;;Бытовая техника и электроника;0;ет цены
2000038784;Вытяжка HANSA/ Купольная, 60см, 414 куб.м, кнопочное управление, нержавеющая сталь;Вытяжка HANSA;OKP6222MH;Hansa;;Бытовая техника и электроника;0;ет цены
2000020711;Холодильник Sharp/ Холодильник;Холодильник Sharp;SJFS97VSL;Sharp;;Бытовая техника и электроника;0;ет цены
2000047334;Сушильный автомат ASKO/ 85х60х64, конденсационная сушильная машина с тепловым насосом и парогенератором, 9 кг, А++, индукционный мотор, белая;Сушильный автомат ASKO;T409HS.W;ASKO;;Бытовая техника и электроника;0;ет цены
2000047587;85x50x60, комбинированная, 4 газовые конфорки, духовка электрическая, 62 л, очистка паром, чугунные решетки, газ-контроль, белая;Комбинированная плита GORENJE;K5142WF-B;Gorenje;;Бытовая техника и электроника;0;ет цены
2000054865;РОЗНИЧНЫЙ ЭКСКЛЮЗИВ!! 84.2 x 59.8 x 59.9 см, 8 кг, тепловой насос, класс энергопотребления A++;Сушильный автомат BOSCH;WTH85201OE;Bosch;;Бытовая техника и электроника;0;ет цены
2000042169;Полноразмерная стиральная машина HANSA/ 85х59.5х47 см, 6 кг, 1000 об/мин., 16 программ, дисплей, белый;Полноразмерная стиральная машина HANSA;WHC 1038;Hansa;;Бытовая техника и электроника;0;ет цены
1000582315;Smart TV 4K Mediaplayer Dune HD Pro 4K Plus II: UltraHD/60 Hz/3D/HDR10+, CPU Realtek 1619, RAM 4 Gb, Flash 32 Gb, 1xUSB2.0, 2xUSB3.0, 1xUSB Type-C, HDD SATA 3.5, Micro SD, LAN 1000Mb/s, WiFi 802.1ac, BT 4.2, HDMI 2.0a, HDMI Audio-Out, S/PDIF, A/V Out, HDMI In, Remote Control, Android 9;Плеер;Dune HD Pro 4K Plus II;Dune HD;;Медиаплееры;0;ет цены
2000054814;"Телевизор ЖК 65"" Samsung/ 65”, Ultra HD, Curved, Smart TV, Wi-Fi, Voice, PQI 1500, DVB-T2/C/S2, Bluetooth, CI+(1.4), 20W, 3HDMI, 2USB, CHARCOAL BLACK";"Телевизор ЖК 65"" Samsung";UE65TU8300UXRU;Samsung;;Телевизоры;0;ет цены
1000515744;Обучаемый инфракрасный пульт дистанционного управления для медиаплееров Dune, с подсветкой;Пульт ДУ;Dune HD AN5703;Dune HD;;Медиаплееры;0;ет цены
2000053734;"Мобильная стойка ONKRON на 1 ТВ/ 60-100"" от 200х200 до 1000х600, макс нагр 136,4кг, высота 1390-1740мм, кабель-канал, регулируемая полка, черная";Мобильная стойка ONKRON на 1 ТВ;TS2811-S BLACK;ONKRON;;Кронштейны;0;ет цены
2000047827;"Мобильная стойка ONKRON на 1 ТВ/ 32-65"" от 100х100 до 400х600 наклон 0º поворот 0º макс нагр 45,5кг Высота 1030-1530мм, кабель-канал, 2 полки, регулировка полок по высоте, колесики с блокировкой, черная";Мобильная стойка ONKRON на 1 ТВ;TS1562 BLACK;ONKRON;;Кронштейны;0;ет цены
2000040833;186.1x60x65.5 см, объем: 209 л + 95 л, No Frost, A++, Kiwi;Холодильники LIEBHERR;CNkw 4313-20 001;Liebherr;;Бытовая техника и электроника;0;ет цены
